,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
4153,1992-05-16,1992,globo,5.735000134,11.409,13.025,12.057,5.673999866000001,7.2899998660000005,6.3219998660000005,98.9363510623416,127.114205678587,110.23539177479644
4154,1992-05-17,1992,globo,5.646900177,11.428,12.976400000000002,11.99625,5.781099823000001,7.329499823000002,6.349349823,102.37651882968642,129.79687250101006,112.43956195402743
4155,1992-05-18,1992,globo,5.679999828,11.4785,12.9236,11.93025,5.798500172000001,7.243600172000001,6.250250171999999,102.08627372514773,127.52817590402226,110.039619036411
4156,1992-05-19,1992,globo,5.777599812,11.421,12.811399999999995,11.78975,5.643400187999999,7.033800187999995,6.012150188,97.67724265496427,121.74259929514126,104.0596507828881
4157,1992-05-20,1992,globo,5.994800091,11.3175,12.6564,11.596,5.322699909000001,6.6615999089999995,5.601199909,88.78861393545009,111.12297003866847,93.43430679880531
4158,1992-05-21,1992,globo,6.487299919,11.311,12.541,11.45175,4.823700081,6.053700081000001,4.964450081000001,74.35605168912186,93.31617401054525,76.5256754425693
4159,1992-05-22,1992,globo,6.602499962,11.248,12.408799999999998,11.286749999999998,4.645500038,5.806300037999998,4.684250037999998,70.35971321070339,87.94093254702844,70.94661211601229
4160,1992-05-23,1992,globo,6.310900211,11.1235,12.2576,11.09775,4.812599789,5.946699789,4.786849789,76.25853092418672,94.22902581528396,75.85050672575116
4161,1992-05-24,1992,globo,6.113299847,10.979,12.11,10.913,4.865700152999999,5.996700152999999,4.799700153,79.59204152872952,98.09268812395615,78.51242819956512
4162,1992-05-25,1992,globo,6.166999817,11.028,12.051199999999998,10.8395,4.861000183000001,5.884200182999998,4.6725001829999995,78.82277164335451,95.41430772836357,75.76618001706031
4163,1992-05-26,1992,globo,6.373400211,10.9945,11.9646,10.73125,4.6210997890000005,5.591199789000001,4.357849788999999,72.50603502074665,87.72710961018923,68.375586731219
4164,1992-05-27,1992,globo,6.3604002,10.89,11.8548,10.593999999999998,4.529599800000001,5.494399799999999,4.233599799999998,71.2156414308647,86.38449825845863,66.56184621841874
4165,1992-05-28,1992,globo,6.04090023,10.754,11.7472,10.45975,4.7130997699999995,5.706299769999999,4.41884977,78.01982470417326,94.46108283102697,73.14886195364295
4166,1992-05-29,1992,globo,5.674900055,10.637999999999998,11.6688,10.36175,4.963099944999998,5.993899944999999,4.6868499450000005,87.45704588448471,105.62124243437445,82.58911874351945
4167,1992-05-30,1992,globo,5.420300007,10.553,11.6168,10.29675,5.132699993000001,6.196499993,4.876449993,94.69402037472871,114.32024030030779,89.96642227740807
4168,1992-05-31,1992,globo,5.138999939,10.504,11.5864,10.25875,5.365000061,6.447400061,5.1197500609999995,104.3977451777121,125.46020894202623,99.62541587412927
