,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
2569,1988-01-14,1988,fierz,140.06570434570312,363.311,247.36940000000004,274.19525000000004,223.24529565429685,107.30369565429692,134.12954565429692,159.38612288936486,76.60954275391735,95.76187567175268
2570,1988-01-15,1988,fierz,140.06570434570312,338.82550000000003,235.45240000000004,259.29900000000004,198.7597956542969,95.38669565429691,119.23329565429691,141.90468436422378,68.10139291404859,85.12668837191671
2571,1988-01-16,1988,fierz,140.06570434570312,312.605,222.9312,243.6475,172.5392956542969,82.86549565429686,103.58179565429688,123.18454146951213,59.16187409429822,73.95228984722877
2572,1988-01-17,1988,fierz,140.06570434570312,287.708,211.3552,229.1775,147.6422956542969,71.28949565429687,89.11179565429688,105.40931225383596,50.897181424471846,63.62142400994581
2573,1988-01-18,1988,fierz,140.06570434570312,265.5305,200.906,216.116,125.46479565429689,60.84029565429688,76.05029565429689,89.57567181801406,43.43696834175333,54.29615765654765
2574,1988-01-19,1988,fierz,140.06570434570312,246.295,192.0762,205.07875,106.22929565429686,52.010495654296875,65.01304565429689,75.84247418062245,37.13292693401033,46.41610589686891
2575,1988-01-20,1988,fierz,140.06570434570312,229.9325,184.34880000000004,195.41950000000003,89.86679565429688,44.283095654296915,55.3537956542969,64.16045674713645,31.61594471763024,39.51987812639378
2576,1988-01-21,1988,fierz,140.06570434570312,216.0195,177.4744,186.8265,75.95379565429687,37.40869565429688,46.760795654296885,54.227261419277575,26.707962401678724,33.38490023145441
2577,1988-01-22,1988,fierz,140.06570434570312,204.0845,171.42020000000002,179.25875000000002,64.01879565429687,31.354495654296898,39.193045654296895,45.70626046779367,22.385562404990527,27.981900235594143
2578,1988-01-23,1988,fierz,140.06570434570312,193.6865,165.9104,172.3715,53.62079565429687,25.844695654296885,32.30579565429687,38.28260165811377,18.451837139595792,23.06474365385072
2579,1988-01-24,1988,fierz,140.06570434570312,185.339,161.4858,166.84075,45.273295654296874,21.420095654296887,26.77504565429689,32.32289864659204,15.292891114465027,19.116061122437273
2580,1988-01-25,1988,fierz,140.06570434570312,178.8425,158.029,162.51975,38.776795654296876,17.96329565429687,22.454045654296863,27.684718279493985,12.824906523841676,16.031080384158077
2581,1988-01-26,1988,fierz,140.06570434570312,173.8235,155.48420000000002,159.33875,33.75779565429687,15.41849565429689,19.27304565429688,24.10139999080544,11.008044921718835,13.760003381504523
2582,1988-01-27,1988,fierz,140.06570434570312,169.351,153.3248,156.6395,29.285295654296874,13.259095654296885,16.573795654296873,20.908255729765497,9.466339898289057,11.832872102217303
2583,1988-01-28,1988,fierz,140.06570434570312,166.1865,151.5952,154.4775,26.12079565429687,11.52949565429688,14.411795654296867,18.64895891275914,8.23149086220304,10.289310807109782
2584,1988-01-29,1988,fierz,140.06570434570312,163.2,149.82240000000002,152.2615,23.134295654296864,9.756695654296891,12.195795654296887,16.516745310613622,6.9657991582406975,8.707196177156856
2585,1988-01-30,1988,fierz,140.06570434570312,161.18,148.51160000000002,150.62300000000002,21.114295654296882,8.44589565429689,10.557295654296894,15.074565007136679,6.029952652400302,7.5373880448563675
2586,1988-01-31,1988,fierz,140.06570434570312,158.9435,147.61700000000002,149.50475,18.877795654296875,7.551295654296894,9.439045654296876,13.477814388955379,5.391252405127786,6.739012735765708
2587,1988-02-01,1988,fierz,140.06570434570312,156.40699999999998,146.60240000000002,148.2365,16.341295654296857,6.536695654296892,8.170795654296882,11.666878577188385,4.666878080420992,5.833544829882221
2588,1988-02-02,1988,fierz,140.06570434570312,153.57850000000002,145.471,146.82225,13.512795654296895,5.405295654296879,6.756545654296872,9.647469176998026,3.859114320344829,4.823840129787022
2589,1988-02-03,1988,fierz,140.06570434570312,150.562,144.2644,145.314,10.496295654296887,4.19869565429687,5.248295654296868,7.49383705549394,2.99766147174319,3.7470240690349788
2590,1988-02-04,1988,fierz,140.06570434570312,147.5095,143.04340000000002,143.78775000000002,7.443795654296878,2.9776956542968946,3.722045654296892,5.31450271075957,2.1259277338494624,2.657356896667814
2591,1988-02-05,1988,fierz,140.06570434570312,144.50799999999998,141.8428,142.287,4.442295654296856,1.777095654296886,2.221295654296881,3.171579848934758,1.2687585891195376,1.5858954657554079
2592,1988-02-06,1988,fierz,140.06570434570312,141.6035,140.681,140.83475,1.5377956542968718,0.6152956542968866,0.7690456542968889,1.0979101997026781,0.43929072942670166,0.5490606411393677
2593,1988-02-07,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2594,1988-02-08,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2595,1988-02-09,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2596,1988-02-10,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2597,1988-02-11,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2598,1988-02-12,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2599,1988-02-13,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2600,1988-02-14,1988,fierz,140.06570434570312,140.066,140.066,140.066,0.0002956542968775011,0.0002956542968775011,0.0002956542968775011,0.000211082576037159,0.000211082576037159,0.000211082576037159
2601,1988-02-15,1988,fierz,145.4423065185547,140.066,140.066,140.066,-5.376306518554685,-5.376306518554685,-5.376306518554685,-3.6965217667727286,-3.6965217667727286,-3.6965217667727286
